,id,centroid,행정동,coordinates,인구수,장애등록인원,고령인구수,복지시설밀도,건물3유형,건물2유형,전동휠체어충전소,전동휠체어충전소_bin,Predictions,XGBoost Predictions,SVM Predictions,KNN Predictions,Random Forest Predictions,Decision Tree Predictions,AdaBoost Predictions,LightGBM Predictions,Gradient Boosting Predictions,scaled_Predictions,위도,경도
260,346,POINT (128.2774797253021 35.22764151850132),지수면,"[[128.27471124518627, 35.2254050731672], [128.27475409991203, 35.229913210954294], [128.28024835773192, 35.22987791934508], [128.2802051991718, 35.22536978741556], [128.27471124518627, 35.2254050731672]]",16.0,1.37254902,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22764151850132,128.2774797253021
261,347,POINT (128.2824979925291 35.17801648004899),일반성면,"[[128.2797310869724, 35.175780111168216], [128.27977414024429, 35.180288280597885], [128.2852650500324, 35.18025280449817], [128.28522169366934, 35.17574464096042], [128.2797310869724, 35.175780111168216]]",11.0,3.188679245,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17801648004899,128.2824979925291
262,349,POINT (128.0858295167884 35.31888951435253),미천면,"[[128.08306309042354, 35.316648693974265], [128.08309545313688, 35.32115694286427], [128.08859609607603, 35.321130290817884], [128.08856342811112, 35.31662204634655], [128.08306309042354, 35.316648693974265]]",14.0,1.901639344,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.31888951435253,128.0858295167884
263,350,POINT (128.326332506979 35.16870848829691),이반성면,"[[128.3235647416531, 35.1664731293818], [128.32361019940163, 35.170981257345034], [128.3291004241982, 35.170943802630624], [128.32905466351048, 35.16643568088859], [128.3235647416531, 35.1664731293818]]",43.0,1.630952381,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16870848829691,128.326332506979
264,352,POINT (127.9973519504364 35.24264209150074),명석면,"[[127.99459055445814, 35.24039917636099], [127.99461792940465, 35.24490754785715], [128.00011349873077, 35.24488496317891], [128.00008581965918, 35.240376595430774], [127.99459055445814, 35.24039917636099]]",116.0,1.79245283,59.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.24264209150074,127.9973519504364
265,354,POINT (128.3152173751257 35.1552584669561),이반성면,"[[128.31245037187776, 35.15302283879407], [128.312495193873, 35.15753098930941], [128.31798453016313, 35.15749405059942], [128.31793940542593, 35.15298590622065], [128.31245037187776, 35.15302283879407]]",44.0,1.630952381,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1552584669561,128.3152173751257
266,355,POINT (128.11251705196 35.21055478222598),초전동,"[[128.10975362419723, 35.208314502497544], [128.10978733302775, 35.21282281033718], [128.11528063184645, 35.21279501811005], [128.1152466193948, 35.20828671488442], [128.10975362419723, 35.208314502497544]]",3441.0,10.35897436,231.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21055478222598,128.11251705196
267,357,POINT (128.0245967842523 35.20645914738931),판문동,"[[128.02183588471533, 35.20421683626229], [128.02186472898674, 35.20872521568378], [128.02735783584666, 35.20870141500858], [128.02732868799686, 35.204193039538694], [128.02183588471533, 35.20421683626229]]",0.0,15.02857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20645914738931,128.0245967842523
268,358,POINT (128.1506453427844 35.1697795600312),금곡면,"[[128.1478822801668, 35.16754013175867], [128.14791804276638, 35.1720484369819], [128.1534085572372, 35.1720189443797], [128.15337249163454, 35.167510644055284], [128.1478822801668, 35.16754013175867]]",94.0,4.13253012,10.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1697795600312,128.1506453427844
269,359,POINT (128.2328785157827 35.15578452739894),진성면,"[[128.23011371208855, 35.15354699071867], [128.2301539926997, 35.15805522832548], [128.23564347123968, 35.15802201986846], [128.23560288785524, 35.15351378777858], [128.23011371208855, 35.15354699071867]]",11.0,1.607594937,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15578452739894,128.2328785157827
270,360,POINT (128.1449058918045 35.13825068906161),정촌면,"[[128.14214406394885, 35.13601110510794], [128.14217946846733, 35.140519438935634], [128.14766787125868, 35.140490229161855], [128.14763216420593, 35.13598190018798], [128.14214406394885, 35.13601110510794]]",33.0,4.276923077,17.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13825068906161,128.1449058918045
271,361,POINT (128.2117466981212 35.25058799928795),대곡면,"[[128.2089792043592, 35.24835004632551], [128.20901845646887, 35.252858234162], [128.21451434434397, 35.252825907970916], [128.21447478803822, 35.24831772549835], [128.2089792043592, 35.24835004632551]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25058799928795,128.2117466981212
272,362,POINT (128.1175667002287 35.15191866939285),가좌동,"[[128.1148051441371, 35.14967846433361], [128.11483905854433, 35.15418681164246], [128.12032840800953, 35.15415883067997], [128.12029419085792, 35.149650488019944], [128.1148051441371, 35.14967846433361]]",3590.0,24.4516129,175.0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,35.15191866939285,128.1175667002287
273,364,POINT (128.2280323936796 35.22794901884383),대곡면,"[[128.22526523924506, 35.22571142609633], [128.22530535936895, 35.230219614739454], [128.23079970041206, 35.2301865672861], [128.2307592764355, 35.22567838412812], [128.22526523924506, 35.22571142609633]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22794901884383,128.2280323936796
274,366,POINT (127.964327946244 35.23375630767511),대평면,"[[127.96156775465427, 35.23151262632466], [127.96159329347769, 35.23602102620148], [127.96708829006974, 35.23599994570193], [127.9670624472484, 35.23149154932391], [127.96156775465427, 35.23151262632466]]",52.0,2.740740741,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23375630767511,127.964327946244
275,367,POINT (128.1502149472641 35.11567968239978),정촌면,"[[128.147453747831, 35.11344020443995], [128.14748941525994, 35.117948550372724], [128.15297629813023, 35.117919116521364], [128.15294032850446, 35.113410775481064], [128.147453747831, 35.11344020443995]]",10.0,4.276923077,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.11567968239978,128.1502149472641
276,368,POINT (128.2006388604933 35.23712754449198),대곡면,"[[128.19787213126045, 35.234889323666785], [128.19791074923808, 35.239397532312225], [128.2034057420823, 35.23936572110044], [128.2033668201073, 35.23485751773436], [128.19787213126045, 35.234889323666785]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23712754449198,128.2006388604933
277,369,POINT (127.947595873804 35.18873416811534),수곡면,"[[127.9448376754403, 35.186490073771864], [127.94486224763618, 35.19099851768493], [127.95035422406059, 35.19097821926787], [127.95032934853741, 35.18646977872574], [127.9448376754403, 35.186490073771864]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18873416811534,127.947595873804
278,370,POINT (128.2224582814637 35.21896554934229),대곡면,"[[128.21969158712744, 35.21672782036503], [128.219731385718, 35.22123602125837], [128.2252251280289, 35.221203234049284], [128.22518502571853, 35.21669503859852], [128.21969158712744, 35.21672782036503]]",14.0,2.068181818,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21896554934229,128.2224582814637
279,371,POINT (128.1064879415831 35.13844905149441),정촌면,"[[128.1037271457998, 35.136208581269216], [128.10376043253075, 35.140716947917205], [128.1092488889511, 35.140689478010025], [128.10921529967408, 35.136181115926746], [128.1037271457998, 35.136208581269216]]",41.0,4.276923077,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13844905149441,128.1064879415831
280,373,POINT (128.1069903479169 35.20607413572282),초전동,"[[128.10422722372456, 35.203833725131446], [128.1042606215152, 35.20834204093491], [128.10975362419723, 35.208314502497544], [128.1097199228512, 35.20380619126623], [128.10422722372456, 35.203833725131446]]",689.0,10.35897436,171.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20607413572282,128.1069903479169
281,374,POINT (128.0578938032201 35.2559035481349),명석면,"[[128.05513030371816, 35.25366203838556], [128.0551610444352, 35.25817035621028], [128.06065745516216, 35.25814501417447], [128.06062641013318, 35.25363670055462], [128.05513030371816, 35.25366203838556]]",13.0,1.79245283,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.2559035481349,128.0578938032201
282,376,POINT (128.2828006614194 35.20957356194339),사봉면,"[[128.2800326607325, 35.207337225598515], [128.2800757809764, 35.211845371167215], [128.28556881428767, 35.211809853806216], [128.28552539048124, 35.20730171413389], [128.2800326607325, 35.207337225598515]]",7.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20957356194339,128.2828006614194
283,377,POINT (128.1569344274159 35.26893167654546),대곡면,"[[128.1541677878239, 35.26669246681999], [128.1542040300457, 35.27120069242593], [128.1597012195848, 35.27117084216868], [128.15966467287802, 35.266662621514705], [128.1541677878239, 35.26669246681999]]",13.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.26893167654546,128.1569344274159
284,379,POINT (128.2987938457766 35.15987631890899),이반성면,"[[128.29602712554825, 35.15764031339176], [128.2960710490568, 35.16214847865988], [128.30156071782258, 35.16211227996186], [128.30151649149838, 35.15760412070702], [128.29602712554825, 35.15764031339176]]",19.0,1.630952381,8.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15987631890899,128.2987938457766
285,380,POINT (127.8983453441624 35.22497441252732),수곡면,"[[127.89558725359485, 35.222729208823985], [127.89560913463004, 35.22723765421011], [127.9011035868717, 35.22721957316873], [127.90108140195957, 35.222711130783956], [127.89558725359485, 35.222729208823985]]",18.0,0.932773109,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22497441252732,127.8983453441624
286,382,POINT (128.2228181950364 35.25953919506279),지수면,"[[128.22005009278652, 35.25730150587567], [128.2200899709924, 35.26180967613372], [128.22558644981805, 35.26177683991486], [128.2255462672849, 35.25726867510471], [128.22005009278652, 35.25730150587567]]",17.0,1.37254902,15.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,35.25953919506279,128.2228181950364
287,383,POINT (128.2936109664972 35.19146948452628),사봉면,"[[128.29084329818545, 35.189233384491644], [128.29088698673098, 35.19374153186736], [128.29637878685952, 35.1937055400666], [128.2963347950252, 35.18919739866741], [128.29084329818545, 35.189233384491644]]",9.0,1.913793103,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,35.19146948452628,128.2936109664972
288,385,POINT (127.9532379590015 35.21576431909297),대평면,"[[127.95047868456963, 35.21352037129963], [127.95050359325859, 35.21802879156888], [127.95599738553013, 35.21800822363227], [127.95597217311068, 35.21349980677754], [127.95047868456963, 35.21352037129963]]",10.0,2.740740741,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.21576431909297,127.9532379590015
289,386,POINT (128.0518175829044 35.17027007353008),평거동,"[[128.0490571811062, 35.16802836526899], [128.04908748936506, 35.172536751603495], [128.05457813650168, 35.172511738237354], [128.0545475252105, 35.16800335605771], [128.0490571811062, 35.16802836526899]]",4298.0,15.02857143,1084.0,4,1,5,1,1,0,0,0,0,0,0,0,0,0,0.0,35.17027007353008,128.0518175829044
290,387,POINT (128.0466592135604 35.21988702793125),명석면,"[[128.04389725449775, 35.217645234415365], [128.0439273331052, 35.22215358762357], [128.04942132478973, 35.222128777835614], [128.0493909424074, 35.21762042874587], [128.04389725449775, 35.217645234415365]]",13.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21988702793125,128.0466592135604
291,389,POINT (128.1505017501606 35.15174632177308),금곡면,"[[128.14773930915604, 35.149506876932314], [128.1477750400041, 35.15401519572852], [128.15326434286612, 35.15398572271843], [128.15322830928397, 35.149477408818925], [128.14773930915604, 35.149506876932314]]",44.0,4.13253012,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15174632177308,128.1505017501606
292,391,POINT (128.3102649475238 35.20939287544812),사봉면,"[[128.30749621239082, 35.20715717693466], [128.30754085042594, 35.211665292607776], [128.3130338348468, 35.21162852937677], [128.31298889325996, 35.207120419806834], [128.30749621239082, 35.20715717693466]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20939287544812,128.3102649475238
293,393,POINT (128.2602830967045 35.15110718206684),진성면,"[[128.25751771496422, 35.14887027649989], [128.25755950014226, 35.153378489513344], [128.263048630183, 35.153344043327536], [128.263006542309, 35.148835836036945], [128.25751771496422, 35.14887027649989]]",13.0,1.607594937,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15110718206684,128.2602830967045
294,394,POINT (128.2879452428789 35.17347272018278),일반성면,"[[128.28517834693258, 35.171236474014115], [128.28522169366934, 35.17574464096042], [128.2907122907401, 35.175708921906526], [128.29066864098158, 35.17120076089282], [128.28517834693258, 35.171236474014115]]",285.0,3.188679245,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17347272018278,128.2879452428789
295,395,POINT (128.1564982751941 35.21483275429466),금산면,"[[128.1537335083029, 35.21259349453454], [128.15376965408063, 35.217101760907646], [128.15926319425807, 35.21707197003856], [128.15922674480555, 35.21256370861098], [128.1537335083029, 35.21259349453454]]",56.0,6.915492958,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21483275429466,128.1564982751941
296,396,POINT (128.3152623534858 35.15976661270091),이반성면,"[[128.312495193873, 35.15753098930941], [128.3125400258221, 35.16203913641372], [128.3180296649214, 35.16200219156651], [128.31798453016313, 35.15749405059942], [128.312495193873, 35.15753098930941]]",96.0,1.630952381,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15976661270091,128.3152623534858
297,397,POINT (128.1395587119989 35.15631308995995),금곡면,"[[128.13679641054148, 35.154073395732354], [128.1368315437169, 35.158581720806126], [128.14232116518704, 35.15855274032606], [128.14228572920678, 35.154044420066896], [128.13679641054148, 35.154073395732354]]",8.0,4.13253012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15631308995995,128.1395587119989
298,399,POINT (128.1560270866197 35.1562250366234),금곡면,"[[128.15326434286612, 35.15398572271843], [128.15330038445077, 35.158494033224464], [128.15878998210988, 35.158464306605254], [128.15875363772568, 35.15395600103777], [128.15326434286612, 35.15398572271843]]",32.0,4.13253012,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1562250366234,128.1560270866197
299,400,POINT (128.2721992472517 35.25021734339316),지수면,"[[128.26943013064763, 35.247980793539355], [128.26947272880494, 35.25248892009559], [128.27496851633617, 35.252453848741084], [128.27492561400496, 35.24794572800422], [128.26943013064763, 35.247980793539355]]",64.0,1.37254902,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25021734339316,128.2721992472517
300,401,POINT (128.2772218572592 35.20059264796028),사봉면,"[[128.27445431656855, 35.198356174852954], [128.27449711423716, 35.20286433309382], [128.2799895500624, 35.20282907662051], [128.27994644896393, 35.1983209242334], [128.27445431656855, 35.198356174852954]]",33.0,1.913793103,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20059264796028,128.2772218572592
301,403,POINT (127.9202063276306 35.20235789954698),수곡면,"[[127.91744841144845, 35.200113184338136], [127.91747148235459, 35.20462163435634], [127.92296439579528, 35.20460257164672], [127.92294102135382, 35.20009412479371], [127.91744841144845, 35.200113184338136]]",22.0,0.932773109,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20235789954698,127.9202063276306
302,404,POINT (128.1827592930209 35.07041532061867),금곡면,"[[128.1799987623088, 35.068176559975846], [128.1800361597538, 35.07268490987026], [128.18551997484366, 35.07265403737163], [128.18548227588278, 35.06814569261176], [128.1799987623088, 35.068176559975846]]",14.0,1.632183908,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.07041532061867,128.1827592930209
303,406,POINT (128.0360571752736 35.27854452961752),명석면,"[[128.03329349333154, 35.27630253097307], [128.03332304958352, 35.280810848264984], [128.0388210098163, 35.2807864845991], [128.0387911489084, 35.27627817134855], [128.03329349333154, 35.27630253097307]]",30.0,1.79245283,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.27854452961752,128.0360571752736
304,407,POINT (128.1072253775141 35.23763224726989),집현면,"[[128.10446116407465, 35.23539186453414], [128.10449461381913, 35.2399001565953], [128.1099897432772, 35.239872586138965], [128.10995598950515, 35.23536429865344], [128.10446116407465, 35.23539186453414]]",49.0,2.517241379,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23763224726989,128.1072253775141
305,408,POINT (128.0966980383418 35.30080273607469),미천면,"[[128.09393193887988, 35.298562154553885], [128.09396488282042, 35.30307040814308], [128.0994642905953, 35.303043273669914], [128.09943104167738, 35.29853502458041], [128.09393193887988, 35.298562154553885]]",9.0,1.901639344,8.0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0.0,35.30080273607469,128.0966980383418
306,409,POINT (128.1616260526692 35.16972008209574),금곡면,"[[128.1588626950945, 35.16748090755738], [128.1588990636985, 35.171989202941646], [128.164389562083, 35.17195921266893], [128.16435289047945, 35.16745092226615], [128.1588626950945, 35.16748090755738]]",2122.0,4.13253012,324.0,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0.0,35.16972008209574,128.1616260526692
307,411,POINT (128.0855696249825 35.28282343228272),집현면,"[[128.08280444726014, 35.280582580692425], [128.08283675253426, 35.285090856727706], [128.08833495535754, 35.28506424001731], [128.08830234537356, 35.280555968396875], [128.08280444726014, 35.280582580692425]]",10.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.28282343228272,128.0855696249825
308,412,POINT (128.1180101951904 35.21052686770813),초전동,"[[128.1152466193948, 35.20828671488442], [128.11528063184645, 35.21279501811005], [128.12077392311164, 35.21276697666687], [128.1207396070405, 35.20825867809666], [128.1152466193948, 35.20828671488442]]",40.0,10.35897436,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21052686770813,128.1180101951904
309,413,POINT (128.1504300016636 35.14272968228455),금곡면,"[[128.14766787125868, 35.140490229161855], [128.14770358624148, 35.14499855474336], [128.1531922837025, 35.14496909152613], [128.15315626612005, 35.140460770840264], [128.14766787125868, 35.140490229161855]]",56.0,4.13253012,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14272968228455,128.1504300016636
310,414,POINT (128.1834742160186 35.15607330726596),금곡면,"[[128.1807107357947, 35.15383462763327], [128.18074829135915, 35.15834291303344], [128.1862378479885, 35.15831194287275], [128.1861999896335, 35.153803662617726], [128.1807107357947, 35.15383462763327]]",0.0,4.13253012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15607330726596,128.1834742160186
