,id,행정동,coordinates,인구수,장애등록인원,고령인구수,복지시설밀도,건물3유형,건물2유형,전동휠체어충전소,전동휠체어충전소_bin,Predictions,XGBoost Predictions,SVM Predictions,KNN Predictions,Random Forest Predictions,Decision Tree Predictions,AdaBoost Predictions,LightGBM Predictions,Gradient Boosting Predictions,scaled_Predictions
705,936,사봉면,"[[128.30731775933538, 35.18912468011863], [128.30736235774086, 35.193632809440764], [128.31285412835905, 35.19359607061857], [128.31280922667125, 35.189087947396985], [128.30731775933538, 35.18912468011863]]",19.0,1.913793103,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
704,935,금곡면,"[[128.1858596424776, 35.11322898749187], [128.185897425247, 35.11773729831066], [128.19138425078935, 35.117706126103], [128.19134616583574, 35.113197820465594], [128.1858596424776, 35.11322898749187]]",76.0,1.632183908,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
703,934,사봉면,"[[128.24150132500822, 35.19856244835432], [128.24154230205394, 35.20307064084929], [128.24703479389424, 35.20303687897838], [128.24699351340627, 35.198528692089035], [128.24150132500822, 35.19856244835432]]",27.0,1.913793103,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
701,930,지수면,"[[128.21455390943422, 35.257334087039574], [128.21459348331084, 35.261842262704114], [128.2200899709924, 35.26180967613372], [128.22005009278652, 35.25730150587567], [128.21455390943422, 35.257334087039574]]",13.0,1.37254902,9.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0
692,915,진성면,"[[128.20850885826232, 35.19425152689862], [128.20854800591903, 35.19875975555991], [128.2140402478948, 35.198727493697206], [128.21400079685137, 35.194219270392836], [128.20850885826232, 35.19425152689862]]",17.0,1.607594937,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
700,928,호탄동,"[[128.11483905854433, 35.15418681164246], [128.11487298048345, 35.15869515556146], [128.12036263276025, 35.15866716994964], [128.12032840800953, 35.15415883067997], [128.11483905854433, 35.15418681164246]]",1785.0,24.4516129,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
699,927,지수면,"[[128.28024835773192, 35.22987791934508], [128.28029152587635, 35.23438604786432], [128.2857860780116, 35.23435050101173], [128.28574260596747, 35.229842378392085], [128.28024835773192, 35.22987791934508]]",29.0,1.37254902,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
698,925,수곡면,"[[127.94473944120489, 35.16845626434366], [127.94476399158394, 35.172964721766725], [127.95025475510309, 35.172944436831216], [127.95022990166602, 35.16843598277762], [127.94473944120489, 35.16845626434366]]",43.0,0.932773109,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
697,923,수곡면,"[[127.92282422697457, 35.17755183987842], [127.92284757547716, 35.18206030361421], [127.92833896672954, 35.18204100776784], [127.92831531502955, 35.177532547236865], [127.92282422697457, 35.17755183987842]]",45.0,0.932773109,25.0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0.0
696,921,지수면,"[[128.24715869037075, 35.21656141921351], [128.24720000754053, 35.22106959248025], [128.25269370464824, 35.221035558911446], [128.25265208376865, 35.21652739129414], [128.24715869037075, 35.21656141921351]]",14.0,1.37254902,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
695,919,대곡면,"[[128.19237743383937, 35.23492088019405], [128.1924157478177, 35.239429094077465], [128.19791074923808, 35.239397532312225], [128.19787213126045, 35.234889323666785], [128.19237743383937, 35.23492088019405]]",40.0,2.068181818,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
694,917,내동면,"[[128.0269503543707, 35.14558385050972], [128.0269794181974, 35.15009226996328], [128.0324685773362, 35.15006827197195], [128.03243921080758, 35.14555985650575], [128.0269503543707, 35.14558385050972]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
693,916,대곡면,"[[128.1544942577181, 35.30726637491064], [128.15453057244116, 35.31177456992299], [128.16003050538927, 35.31174467507366], [128.15999388557225, 35.307236485018144], [128.1544942577181, 35.30726637491064]]",18.0,2.068181818,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
670,889,내동면,"[[128.06000695506, 35.163469716663236], [128.06003786251793, 35.16797809803232], [128.0655281929612, 35.16795259119387], [128.06549698254125, 35.16344421406185], [128.06000695506, 35.163469716663236]]",241.0,1.2125,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
668,887,금산면,"[[128.15362511911553, 35.199068675039996], [128.15366124082215, 35.203576951600525], [128.15915387017742, 35.20354717556639], [128.15911744499817, 35.19903890394976], [128.15362511911553, 35.199068675039996]]",35.0,6.915492958,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
626,831,명석면,"[[128.02785434087767, 35.28534327998229], [128.02788360546617, 35.289851594498494], [128.0333821817806, 35.28982747268413], [128.0333526123994, 35.285319162168754], [128.02785434087767, 35.28534327998229]]",8.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
636,846,금산면,"[[128.13165573605704, 35.19918526855003], [128.13169064385565, 35.20369356447258], [128.1371833048943, 35.203664784946575], [128.1371480936161, 35.199156493802484], [128.13165573605704, 35.19918526855003]]",47.0,6.915492958,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
644,856,사봉면,"[[128.30187057721858, 35.193669299257266], [128.30191488217636, 35.19817743122731], [128.30740696605048, 35.19814093535095], [128.30736235774086, 35.193632809440764], [128.30187057721858, 35.193669299257266]]",18.0,1.913793103,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
643,855,이현동,"[[128.049239131655, 35.19507863249825], [128.04926948032255, 35.1995869985203], [128.05476194706694, 35.19956196021556], [128.05473129496306, 35.195053598351066], [128.049239131655, 35.19507863249825]]",0.0,19.77777778,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
642,854,하대동,"[[128.11511064509017, 35.190253468062146], [128.11514462734436, 35.1947617848553], [128.12063670453597, 35.194733762030666], [128.12060241893184, 35.190225449890875], [128.11511064509017, 35.190253468062146]]",3321.0,63.45454545,732.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0.0
641,852,일반성면,"[[128.29611498231972, 35.16665664051875], [128.29615892533914, 35.17116479896817], [128.30164919993805, 35.17112858824161], [128.30160495396845, 35.166620435806784], [128.29611498231972, 35.16665664051875]]",56.0,3.188679245,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
640,851,대평면,"[[127.98311922043673, 35.159292191877284], [127.98314588035275, 35.16380063160511], [127.98863599778957, 35.16377861189604], [127.98860903495896, 35.15927017582626], [127.98311922043673, 35.159292191877284]]",56.0,2.740740741,20.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0
639,849,상평동,"[[128.12046535262397, 35.17219216741451], [128.120499607788, 35.176700493120784], [128.12599046437626, 35.176672240022526], [128.1259559061333, 35.17216391900894], [128.12046535262397, 35.17219216741451]]",250.0,32.45454545,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
638,848,명석면,"[[128.0495429218083, 35.240162140322425], [128.04957333794272, 35.24467047247511], [128.0550688427589, 35.244645392569886], [128.05503812251368, 35.24013706457928], [128.0495429218083, 35.240162140322425]]",60.0,1.79245283,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
637,847,대곡면,"[[128.19783352185706, 35.23038111161994], [128.19787213126045, 35.234889323666785], [128.2033668201073, 35.23485751773436], [128.20332790677404, 35.230349310966304], [128.19783352185706, 35.23038111161994]]",52.0,2.068181818,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
635,844,정촌면,"[[128.10362732994597, 35.12268346099748], [128.10366059450905, 35.12719183780916], [128.10914814349263, 35.12716438159463], [128.10911457658494, 35.12265600934621], [128.10362732994597, 35.12268346099748]]",13.0,4.276923077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
646,858,일반성면,"[[128.27402686215683, 35.15327440502207], [128.2740695648979, 35.157782597336734], [128.27955896945355, 35.15774739937241], [128.2795159639555, 35.153239212905156], [128.27402686215683, 35.15327440502207]]",16.0,3.188679245,10.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0
634,843,충무공동,"[[128.14249846316943, 35.18109429072877], [128.14253394639434, 35.18560259062932], [128.1480253782257, 35.18557333228849], [128.14798959179407, 35.18106503724702], [128.14249846316943, 35.18109429072877]]",1624.0,39.8,114.0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0
633,842,사봉면,"[[128.30727317083185, 35.184616547384735], [128.30731775933538, 35.18912468011863], [128.31280922667125, 35.189087947396985], [128.31276433495273, 35.18457982076298], [128.30727317083185, 35.184616547384735]]",21.0,1.913793103,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
632,841,정촌면,"[[128.1365857752457, 35.127023374066674], [128.13662086164206, 35.131531719488926], [128.1421086672914, 35.131502767888605], [128.14207327849337, 35.126994427277836], [128.1365857752457, 35.127023374066674]]",0.0,4.276923077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
631,839,내동면,"[[128.06540339285453, 35.14991906235105], [128.06543458248944, 35.15442744964023], [128.0709239973215, 35.15440170682348], [128.0708925049278, 35.149893323811305], [128.06540339285453, 35.14991906235105]]",19.0,1.2125,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0
630,838,인사동,"[[128.07117618838683, 35.19046864900921], [128.07120774378265, 35.194977001540565], [128.07669987946306, 35.19495097115081], [128.07666802070437, 35.19044262294197], [128.07117618838683, 35.19046864900921]]",4051.0,55.16666667,1109.0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0
629,837,이반성면,"[[128.33980279825323, 35.14381944055188], [128.3398491133628, 35.14832756679952], [128.34533779348095, 35.14828939742907], [128.34529117577506, 35.14378127752314], [128.33980279825323, 35.14381944055188]]",10.0,1.630952381,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
628,835,명석면,"[[128.03837379168957, 35.21316143014268], [128.0384035599096, 35.217669790813886], [128.04389725449775, 35.217645234415365], [128.04386718256876, 35.21313687782078], [128.03837379168957, 35.21316143014268]]",1111.0,1.79245283,396.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
627,834,내동면,"[[128.0872950191831, 35.14079786629357], [128.08732740545707, 35.14530624300108], [128.09281618647165, 35.14527951432627], [128.09278349757957, 35.14077114206006], [128.0872950191831, 35.14079786629357]]",38.0,1.2125,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
645,857,진성면,"[[128.23588716088375, 35.185071340955126], [128.23592780739918, 35.18957954922564], [128.2414193982088, 35.189546053150906], [128.24137844845112, 35.18503785044285], [128.23588716088375, 35.185071340955126]]",10.0,1.607594937,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
647,860,대곡면,"[[128.13214515132748, 35.26230110258564], [128.13218016781536, 35.266809350981426], [128.1376770846511, 35.26678050450236], [128.13764176373883, 35.26227226089232], [128.13214515132748, 35.26230110258564]]",6.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
667,885,일반성면,"[[128.27415499883213, 35.16679897174639], [128.27419773002944, 35.171307153841], [128.27968804325945, 35.17127193833065], [128.2796450091034, 35.16676376208535], [128.27415499883213, 35.16679897174639]]",124.0,3.188679245,57.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
658,873,신안동,"[[128.0655906345969, 35.17696933529944], [128.06562186581573, 35.181477702272595], [128.0711130986129, 35.18145193378408], [128.0710815642317, 35.17694357109072], [128.0655906345969, 35.17696933529944]]",8141.0,59.2,1719.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
666,884,내동면,"[[128.0213177816278, 35.1230654281833], [128.02134651083452, 35.12757386848893], [128.02683416358315, 35.12755013887722], [128.02680513200897, 35.1230417025155], [128.0213177816278, 35.1230654281833]]",14.0,1.2125,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
665,883,금산면,"[[128.14278254971134, 35.217160594896455], [128.1428180960265, 35.22166886764134], [128.14831195593683, 35.221639570408904], [128.1482761058759, 35.217131302527335], [128.14278254971134, 35.217160594896455]]",5211.0,6.915492958,555.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0.0
664,882,평거동,"[[128.06006877683996, 35.172486476015784], [128.06009969802767, 35.176994850613404], [128.0655906345969, 35.17696933529944], [128.0655594103126, 35.17246096493979], [128.06006877683996, 35.172486476015784]]",7940.0,58.3,988.0,5,2,12,1,1,0,1,1,1,0,0,1,1,0,0.0
663,881,미천면,"[[128.1158941492509, 35.29394389588926], [128.11592830550572, 35.29845213462694], [128.12142737836808, 35.298424004635116], [128.12139291721024, 35.29391577056244], [128.1158941492509, 35.29394389588926]]",42.0,1.901639344,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
662,880,집현면,"[[128.12084257811853, 35.2217835636285], [128.12087691705761, 35.226291852019514], [128.12637111195986, 35.22626354726809], [128.12633646920065, 35.221755263575375], [128.12084257811853, 35.2217835636285]]",14.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
661,878,집현면,"[[128.0936357723739, 35.25798771954275], [128.093668650542, 35.26249600367133], [128.0991653159568, 35.2624689096777], [128.09913213342014, 35.257960630044394], [128.0936357723739, 35.25798771954275]]",23.0,2.517241379,10.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
660,877,집현면,"[[128.12101434909096, 35.2443249716471], [128.12104872617695, 35.248833243068916], [128.126544441192, 35.24880491481838], [128.12650975994842, 35.24429664809742], [128.12101434909096, 35.2443249716471]]",62.0,2.517241379,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
659,875,명석면,"[[128.03873144698133, 35.267261534682376], [128.03876129463058, 35.27176985470959], [128.04425863899047, 35.27174524935714], [128.04422848682205, 35.267236933411866], [128.03873144698133, 35.267261534682376]]",53.0,1.79245283,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
657,872,명석면,"[[128.03858230811318, 35.24471988372945], [128.0386121226413, 35.24922822069498], [128.04410794508107, 35.24920363574778], [128.04407782637162, 35.24469530286196], [128.03858230811318, 35.24471988372945]]",30.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
648,861,금산면,"[[128.16453632995615, 35.189992340324785], [128.16457304229817, 35.19450061374895], [128.17006504853677, 35.19447034952053], [128.17002803286042, 35.1899620811219], [128.16453632995615, 35.189992340324785]]",71.0,6.915492958,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
656,871,사봉면,"[[128.3074515842664, 35.202649057848966], [128.30749621239082, 35.20715717693466], [128.31298889325996, 35.207120419806834], [128.31294396165117, 35.20261230682369], [128.3074515842664, 35.202649057848966]]",6.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
655,870,정촌면,"[[128.13665595583063, 35.13604006152024], [128.13669105781315, 35.14054840016044], [128.14217946846733, 35.140519438935634], [128.14214406394885, 35.13601110510794], [128.13665595583063, 35.13604006152024]]",16.0,4.276923077,7.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
654,869,금곡면,"[[128.2078836765539, 35.12211940594275], [128.20792268536962, 35.12662768899327], [128.21341008123167, 35.12659551277148], [128.213370770105, 35.122087235068584], [128.2078836765539, 35.12211940594275]]",15.0,1.632183908,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
653,868,수곡면,"[[127.92829166858124, 35.173024083329544], [127.92831531502955, 35.177532547236865], [127.93380639783291, 35.17751300567817], [127.9337824482557, 35.17300454501668], [127.92829166858124, 35.173024083329544]]",12.0,0.932773109,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
652,867,금곡면,"[[128.1478107787874, 35.158523511131776], [128.14784652550773, 35.16303182314191], [128.15333643403966, 35.16300234033681], [128.15330038445077, 35.158494033224464], [128.1478107787874, 35.158523511131776]]",67.0,4.13253012,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
651,866,대곡면,"[[128.16003050538927, 35.31174467507366], [128.1600671333387, 35.31625286172839], [128.1655673633144, 35.31622271176212], [128.16553043020505, 35.31171453010624], [128.16003050538927, 35.31174467507366]]",17.0,2.068181818,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
650,864,내동면,"[[128.01039931697662, 35.13212902705677], [128.01042745393795, 35.13663746836619], [128.0159157243225, 35.13661422792768], [128.01588728485655, 35.13210579048043], [128.01039931697662, 35.13212902705677]]",20.0,1.2125,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
649,863,대곡면,"[[128.14310275088278, 35.25773492735216], [128.14313836830786, 35.262243169532105], [128.14863496496707, 35.262213828506184], [128.14859904318863, 35.257705591194316], [128.14310275088278, 35.25773492735216]]",70.0,2.068181818,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
537,716,금곡면,"[[128.19153667520342, 35.135739314693204], [128.1915748024662, 35.140247603349906], [128.19706313146904, 35.140216156688766], [128.19702470168826, 35.135707873257545], [128.19153667520342, 35.135739314693204]]",0.0,4.13253012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
535,714,평거동,"[[128.04350683980775, 35.15903633461647], [128.04353683170964, 35.16354473183288], [128.04902687957693, 35.16351997554975], [128.04899658477578, 35.15901158244598], [128.04350683980775, 35.15903633461647]]",35.0,15.02857143,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
357,480,미천면,"[[128.09939780014167, 35.29402677209639], [128.09943104167738, 35.29853502458041], [128.10493013709265, 35.2985076446007], [128.1048965906489, 35.29399939665733], [128.09939780014167, 35.29402677209639]]",16.0,1.901639344,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
534,713,내동면,"[[128.05445573211207, 35.15447818920842], [128.0544863230172, 35.15898658154305], [128.05997605446473, 35.158961331908685], [128.05994516073054, 35.15445294376888], [128.05445573211207, 35.15447818920842]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
422,562,이반성면,"[[128.3069613283779, 35.15305952273517], [128.30700584762903, 35.15756767934575], [128.312495193873, 35.15753098930941], [128.31245037187776, 35.15302283879407], [128.3069613283779, 35.15305952273517]]",41.0,1.630952381,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
421,561,금산면,"[[128.15911744499817, 35.19903890394976], [128.15915387017742, 35.20354717556639], [128.16464649144336, 35.20351715040816], [128.1646097627933, 35.1990088837768], [128.15911744499817, 35.19903890394976]]",46.0,6.915492958,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
420,559,대곡면,"[[128.1651615498178, 35.26663252650582], [128.16519840100779, 35.27114074216638], [128.17069557424696, 35.27111039242026], [128.1706584185756, 35.266602181794525], [128.1651615498178, 35.26663252650582]]",47.0,2.068181818,25.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0
419,557,대곡면,"[[128.13760645066878, 35.25776401388573], [128.13764176373883, 35.26227226089232], [128.14313836830786, 35.262243169532105], [128.14310275088278, 35.25773492735216], [128.13760645066878, 35.25776401388573]]",33.0,2.068181818,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
418,556,지수면,"[[128.24191150520832, 35.24364422006691], [128.24195257334492, 35.24815237850558], [128.2474481033159, 35.248118560544846], [128.24740673106263, 35.2436104077179], [128.24191150520832, 35.24364422006691]]",17.0,1.37254902,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
417,555,일반성면,"[[128.29075595019216, 35.18021707951103], [128.29079961933988, 35.18472523370613], [128.29629081295812, 35.18468925385777], [128.2962468406562, 35.180181105637885], [128.29075595019216, 35.18021707951103]]",42.0,3.188679245,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
416,554,금곡면,"[[128.1804480802208, 35.12227653474961], [128.18048557745374, 35.12678484391905], [128.18597301596057, 35.126753909762485], [128.18593521640736, 35.122245605734264], [128.1804480802208, 35.12227653474961]]",44.0,1.632183908,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
415,553,망경동,"[[128.08209554312995, 35.181399650002916], [128.0821276909693, 35.18590800062461], [128.08761920577956, 35.18588148092972], [128.0875867547152, 35.181373134712324], [128.08209554312995, 35.181399650002916]]",2833.0,48.47058824,1036.0,2,0,11,1,1,0,1,0,0,1,0,0,1,1,0.0
414,551,내동면,"[[128.08732740545707, 35.14530624300108], [128.08735979892364, 35.14981461632158], [128.0928488826235, 35.149787883204986], [128.09281618647165, 35.14527951432627], [128.08732740545707, 35.14530624300108]]",42.0,1.2125,18.0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0
413,550,정촌면,"[[128.1311330482005, 35.1315604226217], [128.1311678399185, 35.136068769423716], [128.13665595583063, 35.13604006152024], [128.13662086164206, 35.131531719488926], [128.1311330482005, 35.1315604226217]]",17.0,4.276923077,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
412,548,진성면,"[[128.25190448615612, 35.135379791851825], [128.25194594101106, 35.13988802075707], [128.25743417243885, 35.13985384026053], [128.2573924150874, 35.135345617035014], [128.25190448615612, 35.135379791851825]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
411,547,금곡면,"[[128.1802232715994, 35.095226608448435], [128.18026071890543, 35.0997349379839], [128.185746344497, 35.09970403466632], [128.18570859527316, 35.095195710268726], [128.1802232715994, 35.095226608448435]]",17.0,1.632183908,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
410,546,명석면,"[[127.98923069741274, 35.26296334998371], [127.98925779830618, 35.26747170826807], [127.99475489535733, 35.26744935457855], [127.99472748999963, 35.2629410000028], [127.98923069741274, 35.26296334998371]]",19.0,1.79245283,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
409,545,주약동,"[[128.08199914243346, 35.16787457781011], [128.08203126886363, 35.17238293859548], [128.08752187420075, 35.172356432112025], [128.08748944474746, 35.16784807572953], [128.08199914243346, 35.16787457781011]]",76.0,48.47058824,23.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0
408,544,이반성면,"[[128.32864327425284, 35.125862431629955], [128.32868894358106, 35.13037058408565], [128.33417643420236, 35.130332936916304], [128.33413046254188, 35.12582479071702], [128.32864327425284, 35.125862431629955]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
407,543,이반성면,"[[128.35068573359675, 35.13472662866247], [128.35073263306404, 35.139234749015536], [128.35622068729344, 35.13919609533035], [128.35617348536869, 35.134687981400205], [128.35068573359675, 35.13472662866247]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
406,542,수곡면,"[[127.92855206854497, 35.222617000580314], [127.9285757728253, 35.22712542733754], [127.93407019449266, 35.22710585005168], [127.93404618634216, 35.22259742654414], [127.92855206854497, 35.222617000580314]]",16.0,0.932773109,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
405,540,진성면,"[[128.2464988618725, 35.14443018387073], [128.24654003250924, 35.148938411608995], [128.25202887834192, 35.14890446835769], [128.25198740507233, 35.14439624625908], [128.2464988618725, 35.14443018387073]]",48.0,1.607594937,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
404,539,강남동,"[[128.0821276909693, 35.18590800062461], [128.08215984594815, 35.19041634785802], [128.08765166405084, 35.19038982375837], [128.08761920577956, 35.18588148092972], [128.0821276909693, 35.18590800062461]]",805.0,48.47058824,308.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
423,563,상대동,"[[128.1095178718562, 35.176756252664], [128.10955152833014, 35.18126458424132], [128.11504270321575, 35.18123682430179], [128.1150087435922, 35.17672849733499], [128.1095178718562, 35.176756252664]]",3880.0,56.0,1033.0,3,1,27,1,1,0,0,0,0,0,0,0,0,0,0.0
424,564,초전동,"[[128.10419383334937, 35.19932540593701], [128.10422722372456, 35.203833725131446], [128.1097199228512, 35.20380619126623], [128.10968622898795, 35.19929787664345], [128.10419383334937, 35.19932540593701]]",8.0,10.35897436,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
